0,1,2,3
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.483886779637448,0.07621378287795423,0.0
0.0,0.4268494828502483,0.07645537805784502,0.505848411378135
0.5464900588746222,0.45153642080864365,0.0,0.11142427561322457
1.246324563542423,0.35561815036604205,0.9530197510002433,0.0
1.5384926162698782,0.5501792123063872,0.0,0.0928113312566125
1.7562051178634284,1.235150525740339,0.5926196966603239,0.09482878686798016
1.6489531417424235,1.5920124961831477,1.2137253949309403,0.5894408421897839
0.7784374303359508,1.0934232265446733,0.6969160373862258,0.03085922220995839
0.356113291208749,1.7497632979207867,1.3913532417306351,0.12025269670401377
1.7503186456955788,1.2669668482062235,1.2379753767909571,0.04393149139962511
1.207868639672791,1.0210648388657284,1.116543776042429,0.9182308528773782
1.7076590968225764,0.880116585135654,0.6871941189105963,0.29741712323305575
2.1141561623871152,1.2329328610738246,0.8325728904186106,0.03296785707003553
1.7442434493688954,1.2522100653552768,0.675495687180393,0.23911572292406258
1.3877006035655595,0.8283131748794977,1.171804741837436,0.08889737983342476
1.5003724417524174,0.3147614513496137,0.4343345435332882,0.23599238523503638
1.5545380297237772,1.1884824651211296,0.7650853714973617,1.2668387720786913
1.6027256471648303,0.4234300564800533,0.22901708390542083,0.06011415713343099
1.7210607810455278,0.598248949034155,0.3905411478073999,0.4227631144046098
2.002352357561336,0.9594135916253471,0.3628485861818142,0.16760530729751708
1.9422181317166667,0.47476113240650314,0.8828354796781361,0.18247067417647472
2.1290655330854307,0.7457187849317941,0.41599115024759,0.3919348999225583
2.1790307045113426,0.9012948182016635,0.48682461306505165,0.30345981904689373
1.7877572130204482,0.6508165223400985,0.18108092005005416,0.4904038160809033
1.3558621902533803,0.831875093652175,0.25174475641211763,0.36498108176541727
2.31081224143448,0.7968668845497429,0.8709355475699687,0.3262034033285761
2.114505950585399,0.8731992683594658,0.366199982299042,0.944286840419778
2.228076680277622,0.7276883742844948,0.9391435010661425,1.5508137670664428
2.152987838027445,1.0256464966674774,0.45258245296807437,0.5667837216734792
2.101565024042292,0.6197058090564893,1.4926561145189607,1.4879086165665905
1.6934398686334071,0.5732805151494607,0.5055657838688797,0.5374246023041402
1.853091908935038,0.8960541401868207,0.8926862566893875,1.3681917685219631
1.0282258065332877,0.7081282791565325,0.5222411799720077,1.4916248784276065
1.6481789603967931,0.6672313052785357,1.038960928387992,1.3853195615524085
1.8351806587391037,0.5102139235584963,1.0620361784770864,1.332284541048234
1.5645486899311458,1.1881762296919554,0.961241729237299,0.9788751820091234
1.6921230692423836,0.76449256341162,1.0441674184231937,1.1900373579032706
1.9865742766034076,0.9757287125741352,0.7957840955216843,1.007948943063664
1.070002285081815,0.7065991512895778,0.9919749769330359,0.8910534848250672
1.642662693649179,0.7630958810247408,1.2651552027862796,0.684653875514757
2.064109647178087,0.5642525444300722,1.2051639621321275,0.9629756473213206
1.838644050242494,0.6971401729914697,1.0651363517104824,0.6722426976772892
1.7615293539661931,0.5924207286276534,0.8583705164951696,1.3195349699622454
2.1975805310952503,1.0675040854655302,1.3168710136799375,0.5686460265744082
2.0619354570356014,0.6946186138587811,2.160440136421181,1.3559592016258941
2.512331520094783,0.6015524941858847,1.3013392411352827,0.8806448960948869
1.6564563711226419,0.5791601979148577,1.4787257465179364,0.8627329482686674
2.2798830689439766,0.6378011658140874,1.4777146926385532,1.100366671439195
1.5282130969008714,0.5682221003926761,2.147302529110174,1.6615684547105822
1.5631904814816568,0.42998654753338333,2.327611166427655,0.6245561906822307
1.6510944023300522,0.4336957452756053,2.098315952926521,0.701851009474791
0.778768787220114,0.7808450056935868,1.8967276722385449,1.9534673720280575
1.2518831092715974,0.7639251129830001,2.2454945052853663,1.5082232512274325
1.4311950058012606,0.4832779528838766,2.461803947725558,1.486938974877667
1.58880966049514,0.6046976843896135,1.5168553119033776,1.4320897704428102
1.5816879339449954,0.8677106635707441,1.4624752041700766,1.2838137625974302
1.4600190031393514,1.2049624808564485,2.497639795641093,1.496107252836486
1.3885523080593867,1.7583940089460885,2.158089209711028,1.730439504157217
1.6485102333636363,1.72921563919999,1.7175303381672764,1.3951962399365712
1.78470777475091,1.3090555575831333,2.169677064293135,1.634291368269927
1.1579457989399842,1.0610591543668408,2.591581973395407,1.7659612057436427
1.5389640274244551,1.0536418178221199,2.110793614579357,1.5248427836213192
1.5788949727037163,1.7091095975840593,2.343997204450339,1.4097078171940503
1.1956644787202393,1.1988589259504474,1.48999593924384,1.4914729978627044
1.6453163308766574,3.148328998327443,1.683826065389739,0.8661401719431026
1.8723537149936222,3.461926155908976,1.9305924653457218,1.1046170256321737
2.039423660304858,2.1462659118818634,2.6778517441720266,1.1274936211936581
1.8564443826487333,1.6034507332452381,2.496385935479302,1.7029292142969175
1.8698933712776864,1.0475702784417567,2.135193982204096,2.4363801918777854
1.9264657156373675,1.2316249031375417,1.8321126573941189,1.0743220133845093
1.868152611880995,0.9319602320581432,2.1349965559364943,1.1588754430704042
1.6356132404368315,0.7533017118734593,2.2463945362221915,1.4788619251094146
2.0047915022276794,0.975777670004696,2.417403965120101,1.1805873649778942
1.9297867701637783,1.600718221882859,1.7961525167766401,1.2611723525430483
1.680517936325409,1.5202669544643697,1.2895426518752822,1.2715305292572372
1.6292216300032942,1.7893353669764585,1.7922268708677447,1.5481771886652802
2.179031195038898,1.7604258087766922,1.832541805670195,1.2159061059581644
1.9660326395397791,1.3738842423624695,1.2856781349653597,1.2687270988690869
1.5585478981071952,1.7917640398417018,0.9021047505370311,1.3006989819237376
1.8950602022828769,0.9442329468851197,1.3592532358295903,1.6894023401919402
1.6520567979998442,1.327420252703789,2.173033894468167,1.2770251769150212
1.645222556449209,0.8711463484011294,2.033438079830235,1.2653768565672021
1.8213326860189347,1.7668448444726208,1.9054898273110241,1.3440955218737591
1.8350983366056322,1.6539726070171836,1.5716157828334443,1.1975460517472205
1.7335356590866486,2.4245100311072294,1.8715142605122566,1.2565418513242868
1.89525611003279,1.7839974951495037,1.969333341793719,1.1838991475030605
1.587799907958838,1.3747600053447286,1.4309932192268207,1.0220644989042722
1.9532085581598488,1.7723014117051983,1.5542753769772193,1.2206460163669821
1.807179158581816,1.567335885789122,1.9322648786959378,1.2884266766380632
1.8874550288459346,2.294228999060667,1.7506374631040114,1.2054513218133098
1.9133506545350192,1.0742857254633393,1.785180190078706,1.323643717823705
1.9469108231143248,1.5724473236294338,2.162827211271236,0.9251903707656663
1.6989756084109717,1.3254897489233126,2.0072603884928633,0.45222544854183955
1.719735674669119,0.9013706245603748,1.258983087081387,1.23581595099873
1.8030246993554238,1.170050677086151,1.1461873398483715,0.7215855836959454
1.9749802210310963,1.1534312968006168,1.096691970517262,0.8931559531766695
1.780224368406669,1.6563837379472177,1.5373617828140995,0.540442939667777
1.4751995086328864,2.0380658155970646,2.0215764582746787,1.3917192978423008
2.118343514245859,1.0812736292953333,1.2075428958622951,0.8406293057832955
2.088562852240102,1.0135366967832589,1.762005113516511,1.146484353999079
1.9952504389953065,1.5017508418137153,1.4366202777598616,1.3462937193828675
1.999949009630336,0.8660654947303973,2.448535820085621,1.2761839278105742
2.338428853240962,0.7958648075771628,1.9880730969339258,1.6122585227012087
1.7493240579206468,1.0562972485686697,1.8210930260702094,1.7455886680783863
